0.1 	 9.8e-08 	 1.23830739142e-09 	 3.2331338841e-11 	 1.44368786976e-11 	 0.245830305686 	 0.205603528392 	 0.0224381278679
0.1 	 1.1e-07 	 1.38993686792e-09 	 3.76646874199e-11 	 1.74310609205e-11 	 0.214542812235 	 0.169846393019 	 0.0255133761662
0.1 	 1.3e-07 	 1.64265266209e-09 	 4.28826125183e-11 	 1.77164458015e-11 	 0.205603528392 	 0.183255318784 	 0.0312039200243
0.1 	 1.4e-07 	 1.76901055917e-09 	 4.80888513954e-11 	 1.97522218452e-11 	 0.178785676863 	 0.151967825333 	 0.032335474213
0.1 	 1.6e-07 	 2.02172635334e-09 	 5.27029942014e-11 	 2.21405728489e-11 	 0.227951738 	 0.214542812235 	 0.0549178257743
0.1 	 1.8e-07 	 2.27444214751e-09 	 5.76947103703e-11 	 2.36168557246e-11 	 0.192194602627 	 0.174316034941 	 0.0579775127664
0.1 	 2.1e-07 	 2.65351583876e-09 	 6.87770180179e-11 	 3.00540941311e-11 	 0.196664244549 	 0.151967825333 	 0.0815027135999
0.1 	 2.3e-07 	 2.90623163293e-09 	 8.12334415394e-11 	 3.7396411218e-11 	 0.192194602627 	 0.160907109176 	 0.102077088167
0.1 	 2.6e-07 	 3.28530532418e-09 	 8.48575808016e-11 	 3.22198746889e-11 	 0.205603528392 	 0.210073170314 	 0.128008042778
0.1 	 3e-07 	 3.79073691252e-09 	 1.0631915422e-10 	 4.48742760092e-11 	 0.219012454157 	 0.223482096078 	 0.20550329627
0.1 	 3.4e-07 	 4.29616850085e-09 	 1.16027877347e-10 	 4.83188806262e-11 	 0.232421379921 	 0.192194602627 	 0.246107453454
0.1 	 3.8e-07 	 4.80160008919e-09 	 1.31670371353e-10 	 5.94383407014e-11 	 0.223482096078 	 0.223482096078 	 0.317151227316
0.1 	 4.3e-07 	 5.43338957461e-09 	 1.45853663306e-10 	 6.08325561439e-11 	 0.232421379921 	 0.241360663765 	 0.423214950882
0.1 	 4.9e-07 	 6.19153695711e-09 	 1.64077972115e-10 	 6.73868556902e-11 	 0.187724960706 	 0.178785676863 	 0.456736314197
0.1 	 5.6e-07 	 7.0760422367e-09 	 1.90372905423e-10 	 7.26761293059e-11 	 0.165376751098 	 0.227951738 	 0.545013383884
0.1 	 6.3e-07 	 7.96054751629e-09 	 2.20114324042e-10 	 9.29617752293e-11 	 0.192194602627 	 0.14302854149 	 0.717975317631
0.1 	 7.1e-07 	 8.97141069296e-09 	 2.37257194513e-10 	 1.1164933598e-10 	 0.20113388647 	 0.196664244549 	 1.07851362185
0.1 	 8.1e-07 	 1.02349896638e-08 	 2.87091770786e-10 	 1.22578728134e-10 	 0.183255318784 	 0.20113388647 	 1.23505360538
0.1 	 9.1e-07 	 1.14985686346e-08 	 3.21561378295e-10 	 1.27673128914e-10 	 0.174316034941 	 0.227951738 	 1.51458879694
0.1 	 1e-06 	 1.26357897084e-08 	 3.30238564994e-10 	 1.32496263753e-10 	 0.232421379921 	 0.138558899569 	 1.9829807414
0.1 	 1.2e-06 	 1.51629476501e-08 	 3.99917694512e-10 	 1.63013393852e-10 	 0.178785676863 	 0.174316034941 	 2.51226921343
0.1 	 1.3e-06 	 1.64265266209e-08 	 4.42962217855e-10 	 1.79897008469e-10 	 0.178785676863 	 0.205603528392 	 3.37091867695
0.1 	 1.5e-06 	 1.89536845626e-08 	 4.84050888692e-10 	 1.9580729247e-10 	 0.227951738 	 0.183255318784 	 4.57621649077
0.1 	 1.7e-06 	 2.14808425043e-08 	 5.47062509739e-10 	 2.37421555773e-10 	 0.183255318784 	 0.187724960706 	 4.89792001749
0.1 	 1.9e-06 	 2.40080004459e-08 	 6.70370301199e-10 	 2.93005110511e-10 	 0.210073170314 	 0.165376751098 	 7.52432967906
0.1 	 2.2e-06 	 2.77987373585e-08 	 7.30307343833e-10 	 2.9434254115e-10 	 0.178785676863 	 0.120680331882 	 7.5223904079
0.1 	 2.5e-06 	 3.1589474271e-08 	 8.59956309055e-10 	 3.48528169442e-10 	 0.183255318784 	 0.196664244549 	 11.5594070874
0.1 	 2.8e-06 	 3.53802111835e-08 	 8.89358814839e-10 	 3.18786415448e-10 	 0.183255318784 	 0.120680331882 	 11.93810536
0.1 	 3.1e-06 	 3.9170948096e-08 	 1.05492007169e-09 	 4.00760875041e-10 	 0.174316034941 	 0.169846393019 	 16.3960830779
0.1 	 3.6e-06 	 4.54888429502e-08 	 1.22986247759e-09 	 4.79645504767e-10 	 0.14302854149 	 0.169846393019 	 19.3415724852
0.1 	 4e-06 	 5.05431588336e-08 	 1.3897413949e-09 	 5.97978460006e-10 	 0.183255318784 	 0.196664244549 	 31.0440428317
0.1 	 4.5e-06 	 5.68610536878e-08 	 1.54144582596e-09 	 6.26403819224e-10 	 0.187724960706 	 0.160907109176 	 37.0366969962
0.1 	 5.1e-06 	 6.44425275128e-08 	 1.68163456617e-09 	 6.76772043847e-10 	 0.205603528392 	 0.183255318784 	 48.6908444067
0.1 	 5.8e-06 	 7.32875803087e-08 	 1.97323783097e-09 	 8.31728239156e-10 	 0.196664244549 	 0.14302854149 	 59.9604602411
0.1 	 6.6e-06 	 8.33962120754e-08 	 2.14772243636e-09 	 9.05546679297e-10 	 0.205603528392 	 0.165376751098 	 77.0014781306
0.1 	 7.5e-06 	 9.47684228129e-08 	 2.56839167948e-09 	 1.06282738057e-09 	 0.165376751098 	 0.160907109176 	 93.7983772022
0.1 	 8.4e-06 	 1.0614063355e-07 	 2.70799153791e-09 	 1.14974743519e-09 	 0.245830305686 	 0.219012454157 	 155.021417101
0.1 	 9.5e-06 	 1.2004000223e-07 	 3.08631960405e-09 	 1.24647291912e-09 	 0.196664244549 	 0.174316034941 	 163.478892669
0.1 	 1.1e-05 	 1.38993686792e-07 	 3.56448433274e-09 	 1.3635081646e-09 	 0.138558899569 	 0.192194602627 	 168.06905866
0.1 	 1.2e-05 	 1.51629476501e-07 	 3.97436693435e-09 	 1.53452700108e-09 	 0.147498183412 	 0.187724960706 	 222.613838414
